date,country_name,effective tariff,total imports,2024 tariff
2025-04-08,NICARAGUA,19.907774679290725,4640059191.0,1.3320080942045034
2025-04-08,KUWAIT,10.002720836556502,1704495990.0,0.10505457393302521
2025-04-08,ALGERIA,29.996061642491657,2712545770.0,0.09615856177792716
2025-04-08,SRI LANKA,43.87595873535196,3118528089.0,10.121829240961503
2025-04-08,ANGOLA,31.999896236117856,1662167957.0,0.06470561506558992
2025-04-08,EL SALVADOR,10.48642306486571,2301947103.0,0.9205991298575901
2025-04-08,EGYPT,10.123534396631122,2559338157.0,1.8207506840214704
2025-04-08,EUROPEAN UNION,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-09,CHINA,112.18625731070128,429425828419.0,10.865954673194842
2025-04-09,MEXICO,5.51501639167196,503438605302.0,0.24839859514743334
2025-04-09,CANADA,9.268592869341228,411693824741.0,0.10047192820058021
2025-04-09,JAPAN,16.00132387421839,151340030810.0,1.5080061314809772
2025-04-09,"KOREA, SOUTH",16.216877479827126,130458735626.0,0.19074987796402115
2025-04-09,VIETNAM,10.731462926661749,141361159091.0,3.7743449688081196
2025-04-09,TAIWAN,11.093011234727932,115274122243.0,0.9381444681229574
2025-04-09,INDIA,10.956145032316009,87735219365.0,2.4006631752267915
2025-04-09,UNITED KINGDOM,13.09936842206571,68205970097.0,0.9568484123484455
2025-04-09,SWITZERLAND,10.267848012053637,60919464587.0,0.5962607476322337
2025-04-09,MALAYSIA,10.905826486940809,51626608290.0,0.6439635839187916
2025-04-09,THAILAND,11.851933702297597,63282378964.0,1.5883308441545774
2025-04-09,BRAZIL,10.519025271122,42749059621.0,1.283186909521001
2025-04-09,SINGAPORE,10.280073756914616,42642848286.0,0.07770426304023081
2025-04-09,INDONESIA,10.856307172856722,28106070973.0,4.851827159726428
2025-04-09,ISRAEL,10.493279404979312,22708195633.0,0.13020833745606475
2025-04-09,SAUDI ARABIA,10.041339628799824,12571913684.0,0.35979392745566674
2025-04-09,RUSSIA,10.019642552654002,2931845520.0,0.6264000226041924
2025-04-09,COLOMBIA,10.737144347174535,18310770810.0,0.14149871280050172
2025-04-09,AUSTRALIA,10.439149161655344,16680584707.0,0.11548436303864154
2025-04-09,PHILIPPINES,11.800934545398349,13930354398.0,1.3606079686473171
2025-04-09,CHILE,10.411549433748172,16426746171.0,0.02893202920728323
2025-04-09,TURKEY,11.486612733495207,16577520954.0,3.317861883729277
2025-04-09,SOUTH AFRICA,12.689774528677495,14590861017.0,0.25969666187520785
2025-04-09,VENEZUELA,10.001892278291173,5684940767.0,0.14196309743186458
2025-04-09,IRAQ,10.000380617226948,7595583687.0,0.09413180467272231
2025-04-09,ECUADOR,10.069138148872728,8723106488.0,0.4318083133780035
2025-04-09,COSTA RICA,10.278122151628299,11441670778.0,0.10851728074429305
2025-04-09,PERU,10.112577052885815,9605440694.0,0.10234642337795896
2025-04-09,BANGLADESH,10.011327805093211,8444238245.0,15.06031083091498
2025-04-09,CAMBODIA,10.970802683551902,12728558279.0,7.049896660177754
2025-04-09,HONG KONG,124.24448706625361,5895965378.0,0.9899008942246879
2025-04-09,NORWAY,10.59741689832682,6521465715.0,0.575496378270847
2025-04-09,DOMINICAN REPUBLIC,10.280857517296727,7502813278.0,0.3628772433912622
2025-04-09,ARGENTINA,10.12517580242628,7735341905.0,1.041774881959791
2025-04-09,NIGERIA,10.00089737157052,6108389412.0,0.07629877019372974
2025-04-09,HONDURAS,12.956701487305557,5523842740.0,0.47036196037688066
2025-04-09,NEW ZEALAND,10.343783927751321,5580064221.0,1.1250411019239057
2025-04-09,SLOVAKIA,22.597643504455846,8141337864.0,2.4215965888330806
2025-04-09,UNITED ARAB EMIRATES,11.368446821048135,7188011875.0,2.269413320912189
2025-04-09,GUATEMALA,10.129957730869037,5024213301.0,0.8735477052947678
2025-04-09,PAKISTAN,10.224793733470348,5107479031.0,9.589125790382516
2025-04-09,TRINIDAD AND TOBAGO,10.002289280969354,3247910632.0,0.014215538920653406
2025-04-09,NICARAGUA,12.269436698226809,4640059191.0,1.3320080942045034
2025-04-09,KUWAIT,10.002720836556502,1704495990.0,0.10505457393302521
2025-04-09,ALGERIA,10.011815072525026,2712545770.0,0.09615856177792716
2025-04-09,SRI LANKA,10.097927314195822,3118528089.0,10.121829240961503
2025-04-09,ANGOLA,10.000222351176031,1662167957.0,0.06470561506558992
2025-04-09,EL SALVADOR,10.48642306486571,2301947103.0,0.9205991298575901
2025-04-09,EGYPT,10.123534396631122,2559338157.0,1.8207506840214704
2025-04-09,EUROPEAN UNION,12.095152876019583,597473236377.0,1.2290777517549552
2025-04-11,CHINA,87.95352012009738,429425828419.0,10.865954673194842
2025-04-11,MEXICO,4.869594628159043,503438605302.0,0.24839859514743334
2025-04-11,CANADA,7.304329735287677,411693824741.0,0.10047192820058021
2025-04-11,JAPAN,15.321154351230572,151340030810.0,1.5080061314809772
2025-04-11,"KOREA, SOUTH",14.608929306993588,130458735626.0,0.19074987796402115
2025-04-11,VIETNAM,7.549118834000435,141361159091.0,3.7743449688081196
2025-04-11,TAIWAN,4.578749234041998,115274122243.0,0.9381444681229574
